sample_version,industry_level,industry_code,industry_label,parent_code,parent_label,industry_company_count,top10_keywords,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,keyword_7,keyword_8,keyword_9,keyword_10,keyword_1_score,keyword_2_score,keyword_3_score,keyword_4_score,keyword_5_score,keyword_6_score,keyword_7_score,keyword_8_score,keyword_9_score,keyword_10_score
hard_only,3,L1_021_S02_S01,医药食品包装装备,L1_021_S02,医药食品包装装备,24,包装设备、药用、包装机械行业、制药装备、药用玻璃、药包材、医药包装、植物胶囊、药用包装材料、灌装,包装设备,药用,包装机械行业,制药装备,药用玻璃,药包材,医药包装,植物胶囊,药用包装材料,灌装,8.89865855815376,7.7215212378122065,3.2913631082863724,3.1888075165998493,2.8468229038351964,2.814919204218343,2.7709650122510276,2.6845106415720608,2.586984946606729,2.301745173181019
hard_only,3,L1_021_S03_S01,特种包装用纸,L1_021_S03,包装用纸制造,22,造纸、特种纸、原纸、木浆、用纸、浆纸、浆纸一体化、包装纸、造纸行业、生活用纸,造纸,特种纸,原纸,木浆,用纸,浆纸,浆纸一体化,包装纸,造纸行业,生活用纸,34.65236218219688,19.15836042965738,18.980178665485457,18.382559273428715,17.582479780898478,11.761274935916685,10.318782159273495,9.512804298964857,8.58783252271919,5.6184224479385785
hard_only,3,L1_022_S01_S01,百货联营零售,L1_022_S01,百货多业态零售,33,经营联营、联营、商业零售、百货商场、业态经营、百货零售、超市、联营租赁、自营联营、购物中心,经营联营,联营,商业零售,百货商场,业态经营,百货零售,超市,联营租赁,自营联营,购物中心,37.15380939571752,28.060352367757066,21.621163382808167,19.971539154422317,17.04981432451839,16.198284184007456,14.882743116601594,13.173122156999225,12.428934163857525,11.059831130608993
hard_only,3,L1_022_S01_S02,连锁专业零售,L1_022_S01,百货多业态零售,28,门店、超市、生鲜、商品零售、线上业务、直采、到家、连锁经营、供应链商品、门店经营,门店,超市,生鲜,商品零售,线上业务,直采,到家,连锁经营,供应链商品,门店经营,13.323476416297348,7.280400562909283,5.891457658205127,3.574048248019101,2.4189587547423814,2.376670271716938,2.1554862649855417,1.9469624341986822,1.6814804003471235,1.3410910076667855
hard_only,3,L1_022_S01_S03,黄金珠宝零售,L1_022_S01,百货多业态零售,18,珠宝、珠宝首饰、黄金珠宝、钻石、珠宝行业、首饰、镶嵌、黄金饰品、饰品、加盟,珠宝,珠宝首饰,黄金珠宝,钻石,珠宝行业,首饰,镶嵌,黄金饰品,饰品,加盟,63.337605158052305,26.550376030877466,25.239148326099766,18.374277196367,13.339611568648431,7.911887295949651,7.65515549380896,5.528978853897028,3.8861775252238315,3.490210565851109
hard_only,3,L1_023_S01_S01,油气勘探开发服务,L1_023_S01,油气开发与输配,34,油气、油田、勘探、勘探开发、油服、油气田、钻采、石油天然气、钻井、油气勘探,油气,油田,勘探,勘探开发,油服,油气田,钻采,石油天然气,钻井,油气勘探,51.950158490798096,29.985864997387896,28.446240611475197,28.029897035833113,17.374511335283493,13.585583312190677,12.535150290773911,12.177853870818584,11.700127763537559,10.688498382446774
hard_only,3,L1_023_S01_S02,城市燃气输配,L1_023_S01,油气开发与输配,30,城市燃气、天然气、城市燃气业务、LNG、天然气产业链、气源、长输、CNGLNG、输配、CNG,城市燃气,天然气,城市燃气业务,LNG,天然气产业链,气源,长输,CNGLNG,输配,CNG,51.11060928234223,44.806207586483715,16.81925003923836,13.58515323265213,13.21031995397575,12.064699522016687,9.681899241430385,9.28490726044166,8.185053560794787,7.890523021962649
hard_only,3,L1_024_S01_S01,券商财富管理服务,L1_024_S01,证券综合服务,21,财富管理、证券行业、财富管理业务、期货经纪、投资银行业务、公募、证券公司、资产管理业务、投行、净收入,财富管理,证券行业,财富管理业务,期货经纪,投资银行业务,公募,证券公司,资产管理业务,投行,净收入,30.80433913404485,12.76874885521007,11.776253659643489,8.950922954070098,8.711696193458685,7.067043373855065,7.03014494471192,5.555908455691262,4.669837244865793,4.113516326966342
hard_only,3,L1_024_S01_S02,证券经纪与财富管理,L1_024_S01,证券综合服务,17,财富管理、投资银行业务、期货经纪、资产管理业务、证券公司、经纪、证券行业、经纪业务、证券经纪、证券自营,财富管理,投资银行业务,期货经纪,资产管理业务,证券公司,经纪,证券行业,经纪业务,证券经纪,证券自营,12.161541877514319,8.962100193248665,8.633561584155764,7.55218781876203,7.518552237223543,6.999405901879,6.998790941943611,6.05962651092752,5.855245548170895,5.610756431952601
hard_only,3,L1_024_S01_S03,券商财富与投行业务,L1_024_S01,证券综合服务,12,财富管理、证券公司、证券行业、投资银行业务、财富管理业务、投行、资产管理业务、财富管理转型、投资银行、证券经纪,财富管理,证券公司,证券行业,投资银行业务,财富管理业务,投行,资产管理业务,财富管理转型,投资银行,证券经纪,12.133904959984624,8.858293312938022,5.776286566271133,4.4678294650372,2.9651794630924266,2.792773175181604,2.511138446500534,2.2931526117640937,2.161959510656038,1.480455310987045
hard_only,3,L1_025_S01_S01,财富管理与私行业务,L1_025_S01,商业银行综合服务,24,财富管理、私人银行、手机银行、全行、客群、私行、同业客户、金融市场业务、交易银行、不良贷款,财富管理,私人银行,手机银行,全行,客群,私行,同业客户,金融市场业务,交易银行,不良贷款,23.15539910231889,18.536923422941207,10.944100503221138,6.329213062949957,5.735495158820363,5.603378440948157,4.115230381764392,4.077614968604975,3.943359874408506,3.2935977793449274
hard_only,3,L1_025_S01_S02,中小银行零售服务,L1_025_S01,商业银行综合服务,18,财富管理、信贷、理财业务、手机银行、账簿、业务吸收、零售转型、限额、城乡居民、风险暴露,财富管理,信贷,理财业务,手机银行,账簿,业务吸收,零售转型,限额,城乡居民,风险暴露,6.423394171036991,6.114927273337149,4.282147952643333,3.6748738651663375,2.9626801056252656,2.61013840808532,2.3198622298401226,2.1425882068605753,2.1171645332986677,2.033028118003004
hard_only,3,L1_026_S01_S01,高端钢材制造,L1_026_S01,钢铁材制造,26,钢铁产品、用钢、冷轧、特钢、钢铁行业、热轧、螺纹钢、硅钢、钢铁生产、钢铁产业链,钢铁产品,用钢,冷轧,特钢,钢铁行业,热轧,螺纹钢,硅钢,钢铁生产,钢铁产业链,18.836018586621393,13.174335473634583,11.750287631357098,11.259047100845105,7.368000033885005,6.3286490458340285,6.283103128278219,4.570022120187248,4.401791668598703,4.1881923104525205
hard_only,3,L1_026_S01_S02,市政输水管道,L1_026_S01,钢铁材制造,15,管道、塑料管道、钢管、PCCP、管道产品、管材、管件、焊接钢管、塑料管道行业、预应力,管道,塑料管道,钢管,PCCP,管道产品,管材,管件,焊接钢管,塑料管道行业,预应力,5.832920307941345,5.650191613157437,5.02931613422875,4.869742982682691,4.83817290738899,3.584449376899065,3.2856952636145107,3.256356519227567,2.927654950063315,2.747168205514549
hard_only,3,L1_027_S01_S01,高阶PCB及封装基板,L1_027_S01,PCB研发制造,18,PCB、PCB行业、PCB产品、HDI、印制电路板研发、PCB业务、封装基板、电子装联、装联、PCB市场,PCB,PCB行业,PCB产品,HDI,印制电路板研发,PCB业务,封装基板,电子装联,装联,PCB市场,33.25849266218296,9.759731178908131,7.708157814814081,7.107144723535981,3.7846824634896348,3.328063623799736,3.1249124468474405,2.5652202098271633,2.521483161133201,2.4976350936792837
hard_only,3,L1_027_S01_S02,汽车通信HDI板,L1_027_S01,PCB研发制造,18,PCB、PCB产品、PCB行业、多层板、HDI、印制电路板研发、PCB研发、PCB生产、样板小批量、PCB制造,PCB,PCB产品,PCB行业,多层板,HDI,印制电路板研发,PCB研发,PCB生产,样板小批量,PCB制造,48.30311273964468,31.424397943596112,16.10599961742161,5.402611907430515,4.904981521327911,3.9879142844988476,3.796161737986021,2.849670224666388,2.4906844367249272,2.199027180865537
hard_only,3,L1_028_S01_S01,体外诊断试剂制造,L1_028_S01,体外诊断制造,31,体外诊断、试剂、体外诊断行业、分子诊断、化学发光、免疫诊断、POCT、生化诊断、诊断试剂、体外诊断试剂,体外诊断,试剂,体外诊断行业,分子诊断,化学发光,免疫诊断,POCT,生化诊断,诊断试剂,体外诊断试剂,66.03239804592413,35.406123767316636,23.919180209247816,19.99243040500285,19.64163626612931,10.127544142063925,8.909326009957063,7.013922161515903,6.994841516632743,6.749532603002756
hard_only,3,L1_029_S02_S01,制冷压缩机及热管理部件,L1_029_S02,制冷与厨电制造,35,制冷、空调、换热器、压缩机、螺杆、冷冻冷藏、制冷设备、螺杆式、热泵、冷冻,制冷,空调,换热器,压缩机,螺杆,冷冻冷藏,制冷设备,螺杆式,热泵,冷冻,9.216820931056933,8.558213519606461,7.17622718567906,7.064657748080884,5.820396652991002,5.506622536115685,5.440732952490319,4.773384011328142,4.649052361973716,4.5685464653891135
hard_only,3,L1_029_S02_S02,厨房小家电制造,L1_029_S02,制冷与厨电制造,32,小家电、厨电、厨房、烤箱、厨电产品、小家电行业、蒸烤、空气炸锅、炸锅、洗碗机,小家电,厨电,厨房,烤箱,厨电产品,小家电行业,蒸烤,空气炸锅,炸锅,洗碗机,37.53192065959638,7.765551267644539,6.833159423485158,6.464896650708291,5.784759965059594,5.511653691427925,4.585627956663461,4.141710362672657,4.091861749265656,3.8808522083845887
hard_only,3,L1_029_S02_S03,微特电机制造,L1_029_S02,制冷与厨电制造,28,电机、微特电机、微特、吸尘器、小家电、电机行业、电机制造、铁芯、转子、电机产品,电机,微特电机,微特,吸尘器,小家电,电机行业,电机制造,铁芯,转子,电机产品,9.940112091614548,9.537385812979322,8.973986622636605,3.294552695521516,3.153298333447859,3.140913419558635,2.9910186897858937,2.8723564820706047,2.7634185241425557,2.5397975642436528
hard_only,3,L1_029_S02_S04,家用冰洗电器,L1_029_S02,制冷与厨电制造,15,冰箱、冷柜、洗衣机、压缩机、厨房电器、冰箱压缩机、冰箱冷柜、压缩机业务、中央空调、厨卫,冰箱,冷柜,洗衣机,压缩机,厨房电器,冰箱压缩机,冰箱冷柜,压缩机业务,中央空调,厨卫,11.724503147641517,5.3420399738798,4.847794755912172,3.4555687621602864,2.157874101644266,2.019769695901685,1.8918775872626585,1.6994858541123836,1.698540241637473,1.6959096458979135
hard_only,3,L1_029_S03_S01B,园林动力设备与户外动力工具,L1_029_S03,家居户外用品,9,高压清洗机、清洗机、园林机械、割草、割草机、园林机械产品、园林机械行业、动力机械、新能源园林机械、年产万台,高压清洗机,清洗机,园林机械,割草,割草机,园林机械产品,园林机械行业,动力机械,新能源园林机械,年产万台,2.8611140723670765,2.7688515265992177,2.6822212662605702,2.6556461986717794,2.434655328548447,2.332670962575931,2.21693695774195,2.1652785845200353,1.8385716564600851,1.0282260866581179
hard_only,3,L1_029_S03_S02,健身户外家居用品,L1_029_S03,家居户外用品,30,健身、健身器材、休闲家具、家具、户外休闲、户外、家具用品、沙发、休闲、用品行业,健身,健身器材,休闲家具,家具,户外休闲,户外,家具用品,沙发,休闲,用品行业,5.677544349544188,5.627551005815008,5.505510316230349,5.31961372942921,5.202815610055633,3.7082241573243984,3.5633297454863913,2.7943607120419127,2.7105875004819575,2.45309108612088
hard_only,3,L1_029_S03_S03,宠物食品与卫生用品,L1_029_S03,家居户外用品,25,宠物行业、宠物、宠物食品、宠物用品、宠物产品、产品宠物、宠物食品研发、一次性卫生用品、主粮、卫生用品,宠物行业,宠物,宠物食品,宠物用品,宠物产品,产品宠物,宠物食品研发,一次性卫生用品,主粮,卫生用品,7.321405920364062,5.823338225684641,5.589235507973814,4.046872265947628,3.9310964761508593,3.2159786714000096,2.9721362892018233,2.873880637241578,2.706808409357051,2.6829500465915093
hard_only,3,L1_029_S07_S01,全屋定制家居,L1_029_S07,定制家居制造,21,家具、定制家居、全屋定制、衣柜、全屋、家具行业、家居行业、木门、定制家具、家居,家具,定制家居,全屋定制,衣柜,全屋,家具行业,家居行业,木门,定制家具,家居,20.313944897663724,18.18073141207665,17.83085270384513,14.004649605829325,13.345278359689148,12.35653460720412,9.730575656772006,9.541863012946465,9.221637286159654,7.795405512093732
hard_only,3,L1_029_S07_S02,整装卫浴材料,L1_029_S07,定制家居制造,18,卫浴产品、墙面、集成吊顶、卫浴、整装、吊顶、洁具、工程渠道、装饰、瓷砖,卫浴产品,墙面,集成吊顶,卫浴,整装,吊顶,洁具,工程渠道,装饰,瓷砖,4.88769239247644,4.699837600556348,4.305997435524283,3.7661717345059906,3.742843839247544,3.465910127127312,3.392452629467882,3.0040187187980942,2.722573664299673,2.7141121487954103
hard_only,3,L1_029_S07_S03,人造板制造,L1_029_S07,定制家居制造,11,人造板、人造板生产、纤维板、造林、营林、林业、人造板产品、刨花板、木材、人造板业务,人造板,人造板生产,纤维板,造林,营林,林业,人造板产品,刨花板,木材,人造板业务,18.739390196978697,13.474272365038109,12.349719301603596,10.500269102282818,10.199149815864912,8.54497816036756,7.789287829389054,6.704769089794045,6.056113494232142,4.29710917002916
hard_only,3,L1_029_SNEW01_S01,日用陶瓷与露营用品,L1_029_SNEW01,日用陶瓷与轻工用品,13,日用陶瓷、钢琴、陶瓷、乐器、陶瓷行业、服装、艺术、查看、烧成、釉料,日用陶瓷,钢琴,陶瓷,乐器,陶瓷行业,服装,艺术,查看,烧成,釉料,6.116807305943083,3.0432415928585694,2.268904240301494,2.212426979174225,2.06602949855551,1.8737860963434902,1.6646685396251548,1.0559861835770235,1.0187856568460432,0.9350566883806477
hard_plus_soft,1,L1_001,汽车与交通设备,__ROOT__,ROOT,381,轴承、摩托车、铝合金、轮毂、变速器、总成、车轮、商用车、发动机、柴油发动机,轴承,摩托车,铝合金,轮毂,变速器,总成,车轮,商用车,发动机,柴油发动机,17.233683963791165,15.449956017221112,14.300172034954949,12.399556862271966,11.717066797021046,10.715018439786443,9.737020392485245,9.223469110757517,9.119377531340785,8.943896080917805
hard_plus_soft,1,L1_002,基础化工与新材料,__ROOT__,ROOT,502,农药、烧碱、原药、聚醚、中间体、氯碱、农药行业、聚氨酯、农药原药、划分基本,农药,烧碱,原药,聚醚,中间体,氯碱,农药行业,聚氨酯,农药原药,划分基本,39.47545419234448,27.047629578960784,26.13885352285663,16.79932472885401,16.645851889378914,15.626407662123572,15.091160685636293,14.410650101678623,14.283855585054978,14.248917070743705
hard_plus_soft,1,L1_003,数字技术产业,__ROOT__,ROOT,439,高速公路、从事通信、网络安全产品、密码、网络安全、通信网络、性能指标从事、收费公路、安全服务、智慧医院,高速公路,从事通信,网络安全产品,密码,网络安全,通信网络,性能指标从事,收费公路,安全服务,智慧医院,16.674154308193184,13.565562779628419,13.45553487076829,10.520734099142752,10.19137519433235,9.432690525959268,8.875779942914303,7.333464665330015,7.152804429954411,6.979463341745018
hard_plus_soft,1,L1_004,医药与医疗服务,__ROOT__,ROOT,351,原料药、药品、中间体、中药、中成药、药物、制剂、CDMO、医药商业、注射液,原料药,药品,中间体,中药,中成药,药物,制剂,CDMO,医药商业,注射液,78.40512370367681,36.87810246121773,35.70047582001199,27.157700302815584,26.165570520149878,23.240113385626632,19.839434470355478,18.692317421335183,18.260923549599752,17.444280757094788
hard_plus_soft,1,L1_005,环保治理与环境服务,__ROOT__,ROOT,299,污水处理、垃圾焚烧发电、生态修复、供水、危废、垃圾、垃圾焚烧、污泥、资源化、生活垃圾焚烧,污水处理,垃圾焚烧发电,生态修复,供水,危废,垃圾,垃圾焚烧,污泥,资源化,生活垃圾焚烧,22.199495603460065,14.894053133400075,14.70583661679255,14.511183407423133,13.927053314080764,13.780392387322877,13.42265382035848,12.62398653749745,11.235927602625424,10.063929770612116
hard_plus_soft,1,L1_006,电子智能装备,__ROOT__,ROOT,291,连接器、数控机床、精密结构件、伺服系统、机床、电容器、连接器产品、结构件、零组件、连接器行业,连接器,数控机床,精密结构件,伺服系统,机床,电容器,连接器产品,结构件,零组件,连接器行业,17.834061085278815,9.84660686337048,8.975817585032567,8.594194772041892,7.770139711252558,7.036331676319478,6.705994906958019,6.435381173024749,6.11488101042023,5.964832983868129
hard_plus_soft,1,L1_007,食品与农业,__ROOT__,ROOT,296,饲料、养殖、白酒、生猪、乳制品、疫苗、屠宰、生猪养殖、类型构成、肉制品,饲料,养殖,白酒,生猪,乳制品,疫苗,屠宰,生猪养殖,类型构成,肉制品,32.564809376101806,25.18333201490308,24.1797951515135,22.27047832737277,22.15869125990444,21.51331829415169,21.442984360708728,21.10734341314671,15.407829188267357,14.618622345293108
hard_plus_soft,1,L1_008,新能源电力设备,__ROOT__,ROOT,262,电缆、电线电缆、超硬材料、输配电控制、超硬、电线电缆行业、输配电、光伏电站、金刚石、变压器,电缆,电线电缆,超硬材料,输配电控制,超硬,电线电缆行业,输配电,光伏电站,金刚石,变压器,17.99793557096126,14.664171000025272,11.825518070815066,11.511528021652937,11.394680502215754,10.94387428051781,10.815829809806536,10.497027319602095,10.324888753627478,9.569429057328565
hard_plus_soft,1,L1_009,半导体与显示,__ROOT__,ROOT,230,LED、半导体设备、显示面板、显示模组、照明产品、光刻胶、电子化学品、背光、OLED、显示行业,LED,半导体设备,显示面板,显示模组,照明产品,光刻胶,电子化学品,背光,OLED,显示行业,23.985740115049367,18.011012920425337,14.140734246372212,11.319267740977683,10.23417664045799,9.646852485571465,9.231613817383234,8.976621764476716,8.69297062445601,7.927346985327326
hard_plus_soft,1,L1_010,国防军工,__ROOT__,ROOT,219,军方、航空发动机、航空、高温合金、军品、复合材料、高温合金材料、军用、城轨、北斗,军方,航空发动机,航空,高温合金,军品,复合材料,高温合金材料,军用,城轨,北斗,13.284177560502215,12.553146193876566,9.019208796218757,8.76754743454178,8.07842504043565,6.588622976606482,6.189927205017007,6.160761295576535,6.040258659687009,5.816010698273413
hard_plus_soft,1,L1_011,房地产与城市运营,__ROOT__,ROOT,217,房地产开发、房地产、景区、物业管理、房地产开发经营、物业服务、物业、房地产业务、酒店、旅游服务,房地产开发,房地产,景区,物业管理,房地产开发经营,物业服务,物业,房地产业务,酒店,旅游服务,34.01591983819726,30.311462517448014,27.644329822545362,26.576903848617317,20.014155299562855,18.89029187754729,17.400609678125267,15.818743603623961,13.718962725159416,13.60695399509263
hard_plus_soft,1,L1_012,数字传媒,__ROOT__,ROOT,214,游戏、图书、影视、版权、电视剧、游戏产品、教材、教辅、一般图书、教育服务,游戏,图书,影视,版权,电视剧,游戏产品,教材,教辅,一般图书,教育服务,33.645740945239105,32.11201898480951,23.016093301770752,19.603245222406436,17.835084508308466,16.73931863895045,16.404378873158713,16.25726722989303,15.308907178098615,15.192073227311411
hard_plus_soft,1,L1_013,新能源材料,__ROOT__,ROOT,221,锂电池、正极材料、采选、镜头、锂离子电池产业链、激光、冶炼、光学、光学镜头、精矿,锂电池,正极材料,采选,镜头,锂离子电池产业链,激光,冶炼,光学,光学镜头,精矿,34.12369582245814,22.990397527024985,17.80490358259507,16.622842098078166,15.731673694931514,13.567009198739441,13.561892570573233,12.58298894704454,11.637453231692685,10.88257238317986
hard_plus_soft,1,L1_014,建筑与工程,__ROOT__,ROOT,149,勘察设计、工程咨询、建筑装饰、骨料、勘察、装饰行业、装饰、工程监理、全过程工程咨询、熟料,勘察设计,工程咨询,建筑装饰,骨料,勘察,装饰行业,装饰,工程监理,全过程工程咨询,熟料,13.359143554495914,13.287180195341232,12.783940164455549,10.166222504460773,10.054214020259387,9.94071215560221,9.301369097172135,9.060133882377155,8.139900409038036,7.79814992041329
hard_plus_soft,1,L1_015,能源生产与供应,__ROOT__,ROOT,161,煤炭、煤炭生产、万千瓦、煤矿、热力、售电、电力生产、售电业务、供热、风电场,煤炭,煤炭生产,万千瓦,煤矿,热力,售电,电力生产,售电业务,供热,风电场,47.27314778882063,22.900239459957746,17.005148591513976,15.414389835443101,15.405943034638996,13.582011504641175,12.31382536089108,11.988029359772554,10.838605280325362,10.153210180000123
hard_plus_soft,1,L1_016,检测与仪器仪表,__ROOT__,ROOT,160,永磁材料、稀土、稀土永磁、钕铁硼、永磁、会计核算、电梯行业、检测行业、钕铁硼永磁、电梯产品,永磁材料,稀土,稀土永磁,钕铁硼,永磁,会计核算,电梯行业,检测行业,钕铁硼永磁,电梯产品,18.581615290770756,15.767976984401846,14.19005816948053,12.639997157198602,10.295685814131355,7.408368379522079,6.154467863510409,5.920149772923675,5.720001350183709,5.554567629532521
hard_plus_soft,1,L1_017,物流与交通服务,__ROOT__,ROOT,159,综合物流、港口、航运、物流服务、全程物流、旅客、干散货、装卸、航线、集装箱,综合物流,港口,航运,物流服务,全程物流,旅客,干散货,装卸,航线,集装箱,19.69821766536197,19.128782598811437,12.77099237341348,11.097488173990916,9.356221480916865,8.41921030692591,8.090906460782161,7.776268239308928,7.7156677087515355,7.356753345704711
hard_plus_soft,1,L1_018,半导体与集成电路,__ROOT__,ROOT,147,FABLESS、集成电路设计、芯片产品、电源管理、管理芯片、FABLESS经营、封装测试、SOC、芯片研发、模拟芯片,FABLESS,集成电路设计,芯片产品,电源管理,管理芯片,FABLESS经营,封装测试,SOC,芯片研发,模拟芯片,33.973736874251784,26.757294090486944,24.98029057881643,23.30249579352852,18.354062752659004,14.591892169825691,9.141638623520711,9.106322857541562,8.466123320253526,8.114294936132564
hard_plus_soft,1,L1_019,医疗器械,__ROOT__,ROOT,68,微创、手术、血液透析、医用、血液净化、输注、医疗器械研发、透析、外科、血液,微创,手术,血液透析,医用,血液净化,输注,医疗器械研发,透析,外科,血液,7.260318163874198,5.630696072685771,5.272268171898288,5.0885161969834165,4.996094824969643,4.83219649404749,4.457755966015301,4.159677732001922,3.974964290243785,3.2973985121443463
hard_plus_soft,1,L1_020,纺织服饰,__ROOT__,ROOT,76,面料、服饰、品牌服装、成衣、针织、职业装、服装、纺纱、童装、家纺,面料,服饰,品牌服装,成衣,针织,职业装,服装,纺纱,童装,家纺,13.311729794615164,12.255010154523953,10.60338590213106,6.498879622830801,6.093897195200995,5.9449726488360675,5.264042557537676,5.142672825448719,5.10174601644524,4.685471777855518
hard_plus_soft,1,L1_021,包装印刷,__ROOT__,ROOT,95,造纸、原纸、烟标、特种纸、用纸、木浆、印刷、包装产品、食品包装、卷烟,造纸,原纸,烟标,特种纸,用纸,木浆,印刷,包装产品,食品包装,卷烟,12.496839319241394,12.439161821572082,10.937081616582281,9.061772075098794,8.743799787386411,7.862971197962563,7.618442383029655,7.012254022275191,6.516685235565133,6.150773138150324
hard_plus_soft,1,L1_022,商贸零售,__ROOT__,ROOT,79,珠宝、经营联营、超市、商业零售、联营、黄金珠宝、珠宝首饰、百货商场、商品零售、业态经营,珠宝,经营联营,超市,商业零售,联营,黄金珠宝,珠宝首饰,百货商场,商品零售,业态经营,25.13988328125456,17.476985363070163,16.780679007669878,15.033094580904592,13.109332154232872,11.396292873405457,9.950641445586125,9.9290945132077,9.510164756655309,9.303607942317774
hard_plus_soft,1,L1_023,能源开采与输配,__ROOT__,ROOT,64,天然气、勘探开发、油气、城市燃气、勘探、油田、油服、城市燃气业务、油气田、LNG,天然气,勘探开发,油气,城市燃气,勘探,油田,油服,城市燃气业务,油气田,LNG,23.963020394726318,23.11260802324015,20.634313629417427,20.61338958460412,20.011170770073797,15.9277619289288,9.678367340728888,9.200632358720473,8.357173606789868,7.817818088207018
hard_plus_soft,1,L1_024,证券与投资银行,__ROOT__,ROOT,50,财富管理、证券公司、证券行业、投资银行业务、资产管理业务、期货经纪、财富管理业务、证券经纪、投资银行、投行,财富管理,证券公司,证券行业,投资银行业务,资产管理业务,期货经纪,财富管理业务,证券经纪,投资银行,投行,41.61010379605652,23.68198944849781,23.31456309988884,21.64182125027484,14.800925039394745,13.984008872535977,12.800697392945386,10.620790476458877,9.928898331367764,8.004676532271175
hard_plus_soft,1,L1_025,商业银行,__ROOT__,ROOT,42,财富管理、手机银行、私人银行、全行、信贷、理财业务、金融市场业务、账簿、万户、同业客户,财富管理,手机银行,私人银行,全行,信贷,理财业务,金融市场业务,账簿,万户,同业客户,19.531120284952085,11.362205214293963,9.906092587974948,6.036689781920358,4.713073373919962,4.488502220837289,3.8925211580718595,3.6871115805833727,3.6378024477967403,3.595679697904883
hard_plus_soft,1,L1_026,钢铁与金属材料,__ROOT__,ROOT,41,钢铁产品、冷轧、用钢、特钢、热轧、螺纹钢、钢管、焊接钢管、钢铁行业、钢材产品,钢铁产品,冷轧,用钢,特钢,热轧,螺纹钢,钢管,焊接钢管,钢铁行业,钢材产品,10.466265267809186,8.25050391084457,6.471947999073275,5.061645920762172,4.455975873411103,3.686135824689698,3.680851751349762,3.2792154967008145,3.2229304882350376,2.879616513818117
hard_plus_soft,1,L1_027,电子电路制造,__ROOT__,ROOT,36,PCB、PCB产品、PCB行业、HDI、印制电路板研发、多层板、PCB研发、专注印制电路板、印制电路板行业、样板小批量,PCB,PCB产品,PCB行业,HDI,印制电路板研发,多层板,PCB研发,专注印制电路板,印制电路板行业,样板小批量,55.67931241604371,27.800148719338658,21.655320069385215,9.752917940409963,7.4225733356164065,6.299259607069929,4.348244723248329,2.4270098979200365,2.3662445884659657,2.3643231109989156
hard_plus_soft,1,L1_028,体外诊断,__ROOT__,ROOT,31,体外诊断、试剂、体外诊断行业、化学发光、分子诊断、免疫诊断、POCT、生化诊断、体外诊断试剂、诊断试剂,体外诊断,试剂,体外诊断行业,化学发光,分子诊断,免疫诊断,POCT,生化诊断,体外诊断试剂,诊断试剂,36.50050059164535,21.898942203413156,13.754221049092626,11.294509452534136,10.335794070842056,6.314161144737148,4.867044087712523,4.372929326519737,4.237905798729353,4.05649305312853
hard_plus_soft,1,L1_029,家电家居及消费品制造,__ROOT__,ROOT,237,小家电、家具、定制家居、全屋、全屋定制、压缩机、家具行业、冰箱、家居、衣柜,小家电,家具,定制家居,全屋,全屋定制,压缩机,家具行业,冰箱,家居,衣柜,24.820787385905422,13.102243784719914,10.661431603185125,9.777349796446847,7.634072503310078,7.322186289627307,7.198967940905791,7.103963452902832,7.093517754080346,6.164388081373289
hard_plus_soft,2,L1_001_S01,汽车零部件制造,L1_001,汽车与交通设备,132,饰件、C36、冲压、总成、涡轮、悬架系统、悬架、汽车内饰件、涡轮增压器、汽车冲压,饰件,C36,冲压,总成,涡轮,悬架系统,悬架,汽车内饰件,涡轮增压器,汽车冲压,10.600216078974771,9.922476522399604,8.438083899429875,8.35003981393263,7.2517411850681865,7.226469183313745,6.873314164404471,6.657192150181519,6.445464785793873,6.327895201567639
hard_plus_soft,2,L1_001_S04,工程机械及汽车零部件,L1_001,汽车与交通设备,90,轴承、齿轮、农业机械、轴承行业、液压、工业车辆、农机、高空作业、轮毂轴承、挖掘机,轴承,齿轮,农业机械,轴承行业,液压,工业车辆,农机,高空作业,轮毂轴承,挖掘机,24.796556721959757,9.398951482098651,7.998337967239594,7.972101108092105,7.350815412444557,6.74371818309165,6.454428358512258,6.235694262346482,6.180479369493851,6.060424689872737
hard_plus_soft,2,L1_001_S05,智能新能源汽车,L1_001,汽车与交通设备,79,客车、柴油发动机、商用车、柴油机、动力总成、发动机、座舱、新能源客车、车桥、轻卡,客车,柴油发动机,商用车,柴油机,动力总成,发动机,座舱,新能源客车,车桥,轻卡,10.311933318858022,8.835633859333692,8.01370617333574,7.114207899014311,6.661097755678381,5.079015565403318,5.032804349686514,4.633119994254065,4.254946288848037,4.0791823715034665
hard_plus_soft,2,L1_001_S06,汽车铝合金零部件,L1_001,汽车与交通设备,69,铝合金、汽车铝合金、铝合金车轮、铝合金材料、车轮、压铸、精密压铸件、铝锭、铝箔、铝加工,铝合金,汽车铝合金,铝合金车轮,铝合金材料,车轮,压铸,精密压铸件,铝锭,铝箔,铝加工,30.371356201136663,10.393193510552091,10.0361994603566,8.808398642917927,8.765739599477424,8.109070052147873,8.093491897268574,7.993333993540215,7.403697617239774,7.246070085838993
